transaction_id,client_id,date_transaction,montant,devise,taux_change_eur,montant_eur,categorie,produit,agence,type_operation,statut,score_credit_client,segment_client,solde_avant,taux_interet,anomaly_montant,anomaly_score,is_anomaly,zscore_montant,anomaly_montant_z,zscore_score,anomaly_score_z,annee,mois,trimestre,jour_semaine,montant_eur_verifie,montant_eur_diff,categorie_risque,solde_net,nb_transactions,montant_moyen,nb_produits_distincts,taux_rejet
TXN000885,CLI0072,2024-05-13 21:48:00,1333.86,EUR,1.0,1333.86,Prelevement,Credit Consommation,Marseille-Vieux-Port,Credit,Complete,606.0,Standard,40155.99,,False,False,False,0.10816651790912546,False,-0.19675581438536194,False,2024.0,5.0,2.0,Monday,1333.86,0.0,Medium,30859.34,16,178.84249999999997,7,0.05572755417956656
TXN001378,CLI0106,2023-07-18 14:42:00,644.57,USD,1.08,596.82,Remboursement credit,Credit Consommation,Nantes-Commerce,Credit,Complete,652.0,Standard,9481.23,,False,False,False,0.060093693247678576,False,0.17051957666794482,False,2023.0,7.0,3.0,Tuesday,596.8240740740741,-0.004074074074083001,Medium,21000.07,16,-257.02937499999996,8,0.085
TXN000621,CLI0089,2022-02-12 05:18:00,-2192.32,USD,1.08,-2029.93,Interets,Credit Auto,Bordeaux-Meriadeck,Debit,Complete,638.0,Standard,11063.15,,False,False,False,-0.13775817687057657,False,0.05874010982563407,False,2022.0,2.0,1.0,Saturday,-2029.9259259259259,-0.0040740740741966874,Medium,160800.18,10,14483.848000000002,6,0.04519774011299435
TXN000651,CLI0149,2024-12-28 19:20:00,-1235.3,EUR,1.0,-1235.3,Interets,Compte Courant,Nice-Massena,Debit,Complete,575.0,Risque,9107.35,,False,False,False,-0.0710131861446152,False,-0.4442674909647643,False,2024.0,12.0,4.0,Saturday,-1235.3,0.0,High,6825.35,6,-51.278333333333386,5,0.07633587786259542
TXN001559,CLI0023,2024-05-24 01:31:00,2703.78,EUR,1.0,2703.78,Remboursement credit,Credit Immobilier,Marseille-Vieux-Port,Credit,Complete,636.0,Standard,33742.2,,False,False,False,0.203708196970492,False,0.04277161456244682,False,2024.0,5.0,2.0,Friday,2703.78,0.0,Medium,31874.21,14,-535.255,6,0.05572755417956656
TXN000504,CLI0023,2022-01-10 17:15:00,112.11,EUR,1.0,112.11,Paiement CB,Livret A,Marseille-Vieux-Port,Credit,Complete,636.0,Standard,43150.28,,False,False,False,0.022958588691926983,False,0.04277161456244682,False,2022.0,1.0,1.0,Monday,112.11,0.0,Medium,31874.21,14,-535.255,6,0.05572755417956656
TXN000923,CLI0144,2022-11-13 09:40:00,967.13,EUR,1.0,967.13,Interets,Compte Courant,Paris-Centre,Credit,Complete,361.0,Risque,31220.83,,False,False,False,0.08258984192645864,False,-2.1528964841258,False,2022.0,11.0,4.0,Sunday,967.13,0.0,High,25768.47,16,-450.673125,8,0.06578947368421052
TXN000160,CLI0025,2024-08-31 08:02:00,2776.27,EUR,1.0,2776.27,Virement,Assurance Vie,Lyon-Part-Dieu,Credit,En attente,688.0,Standard,28219.14,,False,False,False,0.20876383256611689,False,0.4579524914053153,False,2024.0,8.0,3.0,Saturday,2776.27,0.0,Medium,11868.550000000001,10,1002.3770000000001,6,0.04013377926421405
TXN001419,CLI0006,2023-09-23 13:50:00,-875.37,EUR,1.0,-875.37,Prelevement,Compte Courant,Toulouse-Capitole,Debit,Complete,645.0,Standard,36565.93,,False,False,False,-0.04591075932804368,False,0.11462984324678945,False,2023.0,9.0,3.0,Saturday,-875.37,0.0,Medium,21467.420000000002,16,-157.87375,6,0.06806282722513089
TXN000883,CLI0063,2024-02-01 11:09:00,150000.0,EUR,1.0,-2349.57,Prelevement,PEA,Paris-Centre,Debit,Complete,426.0,Risque,35868.45,,True,False,True,10.476518418145771,True,-1.6339203880722144,False,2024.0,2.0,1.0,Thursday,150000.0,-152349.57,High,-124777.46000000002,20,6837.2570000000005,8,0.06578947368421052
TXN000538,CLI0068,2024-08-25 03:41:00,-339.64,MAD,10.85,-31.3,Paiement CB,Credit Immobilier,Lyon-Part-Dieu,Debit,Complete,605.0,Standard,34423.37,,False,False,False,-0.008547596717419788,False,-0.20474006201695555,False,2024.0,8.0,3.0,Sunday,-31.303225806451614,0.003225806451613522,Medium,32849.7,16,796.93625,6,0.04013377926421405
TXN001720,CLI0079,2023-05-14 22:27:00,2722.51,CHF,0.97,2806.71,Prelevement,Credit Auto,Paris-Centre,Credit,Complete,689.0,Standard,32398.59,,False,False,False,0.2050144744529869,False,0.46593673903690896,False,2023.0,5.0,2.0,Sunday,2806.711340206186,-0.0013402061858869274,Medium,22220.78,14,-114.12857142857149,7,0.06578947368421052
TXN000241,CLI0064,2022-08-10 23:00:00,-192.04,EUR,1.0,-192.04,Prelevement,Compte Epargne,Lille-Grand-Place,Debit,Rejete,800.0,Premium,44239.14,,False,False,False,0.0017463998878255544,False,1.3521882261438014,False,2022.0,8.0,3.0,Wednesday,-192.04,0.0,Low,18179.59,16,-282.826875,6,0.04205607476635514
TXN000014,CLI0051,2023-04-06 20:09:00,2729.81,EUR,1.0,2729.81,Remboursement credit,Livret A,Marseille-Vieux-Port,Credit,Complete,834.0,Premium,39652.17,,False,False,False,0.2055235948812951,False,1.6236526456179845,False,2023.0,4.0,2.0,Thursday,2729.81,0.0,Low,21676.81,17,-401.28058823529415,7,0.05572755417956656
TXN001682,CLI0132,2024-10-06 19:43:00,1872.21,EUR,1.0,1872.21,Virement,Compte Epargne,Bordeaux-Meriadeck,Credit,Complete,663.0,Standard,12081.09,,False,False,False,0.14571240593374493,False,0.2583463006154747,False,2024.0,10.0,4.0,Sunday,1872.21,0.0,Medium,15745.470000000001,14,15.457857142857133,7,0.04519774011299435
TXN000476,CLI0074,2024-11-01 02:54:00,-2362.1,EUR,1.0,-2362.1,Interets,Assurance Vie,Nantes-Commerce,Debit,Complete,633.0,Standard,12922.09,,False,False,False,-0.1495990626675857,False,0.01881887166766594,False,2024.0,11.0,4.0,Friday,-2362.1,0.0,Medium,27366.42,15,-433.76666666666665,7,0.085
TXN001961,CLI0096,2023-05-03 19:02:00,-154.16,CHF,0.97,-158.93,Paiement CB,Compte Courant,Lyon-Part-Dieu,Debit,Complete,645.0,Standard,8750.3,,False,False,False,0.0043882467130741554,False,0.11462984324678945,False,2023.0,5.0,2.0,Wednesday,-158.9278350515464,-0.0021649484536112595,Medium,33110.83,20,-21.814499999999992,8,0.04013377926421405
TXN001927,CLI0055,2023-03-31 18:08:00,901.25,EUR,1.0,901.25,Prelevement,Livret A,Bordeaux-Meriadeck,Credit,Complete,645.0,Standard,609.92,,False,False,False,0.07799520441728815,False,0.11462984324678945,False,2023.0,3.0,1.0,Friday,901.25,0.0,Medium,-83583.67000000001,16,6278.191875,8,0.04519774011299435
TXN000929,CLI0114,2023-12-28 04:29:00,-2653.15,CHF,0.97,-2735.21,Virement,Compte Courant,Nantes-Commerce,Debit,Rejete,838.0,Premium,17951.61,,False,False,False,-0.1698976244017094,False,1.655589636144359,False,2023.0,12.0,4.0,Thursday,-2735.2061855670104,-0.0038144329896567797,Low,16890.920000000002,9,-1058.3044444444445,7,0.085
TXN001339,CLI0025,2023-08-05 01:25:00,2563.86,EUR,1.0,2563.86,Interets,Credit Auto,Lyon-Part-Dieu,Credit,Complete,688.0,Standard,18001.72,,False,False,False,0.19394982295283666,False,0.4579524914053153,False,2023.0,8.0,3.0,Saturday,2563.86,0.0,Medium,11868.550000000001,10,1002.3770000000001,6,0.04013377926421405
TXN001386,CLI0079,2023-07-11 18:12:00,1905.1,EUR,1.0,1905.1,Remboursement credit,PEA,Paris-Centre,Credit,Complete,689.0,Standard,23645.54,,False,False,False,0.14800623756210887,False,0.46593673903690896,False,2023.0,7.0,3.0,Tuesday,1905.1,0.0,Medium,22220.78,14,-114.12857142857149,7,0.06578947368421052
TXN001615,CLI0004,,-76.79,EUR,1.0,-76.79,Retrait DAB,Credit Auto,Bordeaux-Meriadeck,Debit,Complete,586.0,Standard,3725.13,,False,False,False,0.009784225827896864,False,-0.35644076701723443,False,,,,,-76.79,0.0,Medium,15621.52,16,-94.13125000000001,7,0.04519774011299435
TXN001345,CLI0109,2023-01-12 00:55:00,6309.01,MAD,10.85,581.48,Virement international,Compte Epargne,Lyon-Part-Dieu,Credit,Complete,701.0,Standard,43788.5,,True,False,True,0.45514603830605205,False,0.5617477106160325,False,2023.0,1.0,1.0,Thursday,581.4755760368664,0.0044239631336040475,Low,20762.11,13,597.33,7,0.04013377926421405
TXN000796,CLI0110,2023-08-16 09:31:00,-293.71,EUR,1.0,-293.71,Virement,Credit Immobilier,Toulouse-Capitole,Debit,Complete,629.0,Standard,9424.33,,False,False,False,-0.005344322570543645,False,-0.013118118858708559,False,2023.0,8.0,3.0,Wednesday,-293.71,0.0,Medium,15373.79,13,-242.55615384615382,5,0.06806282722513089
TXN001697,CLI0088,2024-06-29 14:28:00,-439.57,EUR,1.0,-439.57,Depot especes,PEA,Bordeaux-Meriadeck,Debit,Complete,413.0,Risque,9829.46,,False,False,False,-0.015516967183288127,False,-1.7377156072829316,False,2024.0,6.0,2.0,Saturday,-439.57,0.0,High,12120.8,10,227.80599999999995,6,0.04519774011299435
TXN001589,CLI0099,2023-12-19 20:10:00,-1137.06,EUR,1.0,-1137.06,Virement,Credit Immobilier,Nantes-Commerce,Debit,Complete,664.0,Standard,6257.95,,False,False,False,-0.06416168054502643,False,0.2663305482470683,False,2023.0,12.0,4.0,Tuesday,-1137.06,0.0,Medium,100699.37000000001,14,-6830.029285714286,8,0.085
TXN000356,CLI0081,2024-11-23 17:00:00,-2117.41,MAD,10.85,-195.15,Remboursement credit,Assurance Vie,Toulouse-Capitole,Debit,Complete,617.0,Standard,33717.53,,False,False,False,-0.13253376436584127,False,-0.10892909043783205,False,2024.0,11.0,4.0,Saturday,-195.15299539170508,0.0029953917050704604,Medium,30084.96,14,-419.56285714285707,7,0.06806282722513089
TXN001059,CLI0085,2022-01-26 10:21:00,992.95,EUR,1.0,992.95,Remboursement credit,Credit Immobilier,Toulouse-Capitole,Credit,Complete,645.0,Risque,37154.3,,False,False,False,0.08439059390713231,False,0.11462984324678945,False,2022.0,1.0,1.0,Wednesday,992.95,0.0,Medium,30829.010000000002,16,-724.453125,8,0.06806282722513089
TXN000335,CLI0002,2023-04-17 02:32:00,-1948.26,EUR,1.0,-1948.26,Depot especes,Credit Immobilier,Lyon-Part-Dieu,Debit,Complete,606.0,Standard,30140.81,,False,False,False,-0.12073681635922034,False,-0.19675581438536194,False,2023.0,4.0,2.0,Monday,-1948.26,0.0,Medium,13138.46,12,-403.41166666666663,6,0.04013377926421405
TXN000689,CLI0033,2022-06-16 15:50:00,-2007.33,EUR,1.0,-2007.33,Interets,Compte Epargne,Lyon-Part-Dieu,Debit,Complete,584.0,Standard,32289.07,,False,False,False,-0.12485650727705125,False,-0.3724092622804217,False,2022.0,6.0,2.0,Thursday,-2007.33,0.0,Medium,15908.140000000001,10,-775.964,4,0.04013377926421405
TXN001401,CLI0060,2022-04-14 16:54:00,1840.36,EUR,1.0,1840.36,Depot especes,Credit Consommation,Marseille-Vieux-Port,Credit,Complete,842.0,Premium,4270.04,,False,False,False,0.14349110653078376,False,1.6875266266707336,False,2022.0,4.0,2.0,Thursday,1840.36,0.0,Low,21599.140000000003,12,1200.8716666666667,7,0.05572755417956656
TXN000185,CLI0099,2022-12-21 17:10:00,-1494.44,EUR,1.0,-1494.44,Remboursement credit,PEA,Nantes-Commerce,Debit,Complete,664.0,Standard,31008.56,,False,False,False,-0.08908626392431221,False,0.2663305482470683,False,2022.0,12.0,4.0,Wednesday,-1494.44,0.0,Medium,100699.37000000001,14,-6830.029285714286,8,0.085
TXN000824,CLI0078,2022-08-01 08:58:00,-259.64,EUR,1.0,-259.64,Paiement CB,Assurance Vie,Marseille-Vieux-Port,Debit,Complete,647.0,Standard,35594.2,,False,False,False,-0.002968194763357271,False,0.13059833850997668,False,2022.0,8.0,3.0,Monday,-259.64,0.0,Medium,14041.910000000002,15,-291.4873333333333,7,0.05572755417956656
TXN001935,CLI0119,2024-01-04 02:28:00,-350.15,EUR,1.0,-350.15,Interets,Compte Courant,Bordeaux-Meriadeck,Debit,Complete,793.0,Premium,23245.88,,False,False,False,-0.00928059064913475,False,1.296298492722646,False,2024.0,1.0,1.0,Thursday,-350.15,0.0,Low,26125.79,17,372.50529411764705,6,0.04519774011299435
TXN001350,CLI0119,2023-04-02 14:16:00,164.14,CHF,0.97,169.22,Retrait DAB,Compte Courant,Bordeaux-Meriadeck,Credit,Complete,793.0,Premium,33454.77,,False,False,False,0.02658729223780039,False,1.296298492722646,False,2023.0,4.0,2.0,Sunday,169.2164948453608,0.003505154639185548,Low,26125.79,17,372.50529411764705,6,0.04519774011299435
TXN001002,CLI0022,2023-03-02 15:37:00,-787.41,EUR,1.0,-787.41,Prelevement,Credit Auto,Toulouse-Capitole,Debit,Complete,787.0,Premium,41998.54,,False,False,False,-0.03977620687955194,False,1.2483930069330842,False,2023.0,3.0,1.0,Thursday,-787.41,0.0,Low,224215.17,16,-11950.029375,8,0.06806282722513089
TXN000188,CLI0127,2023-07-03 17:52:00,-2973.14,EUR,1.0,-2973.14,Prelevement,Compte Courant,Nice-Massena,Debit,Complete,691.0,Standard,22124.19,,False,False,False,-0.19221453479271522,False,0.4819052343000962,False,2023.0,7.0,3.0,Monday,-2973.14,0.0,Medium,32951.009999999995,20,123.45549999999999,8,0.07633587786259542
TXN000942,CLI0029,2023-06-23 20:01:00,-145.21,CHF,0.97,-149.7,Interets,Credit Consommation,Paris-Centre,Debit,Complete,696.0,Standard,38260.32,,False,False,False,0.005012442306684899,False,0.5218264724580643,False,2023.0,6.0,2.0,Friday,-149.70103092783506,0.0010309278350746354,Medium,-186191.58000000002,12,-17071.90166666667,5,0.06578947368421052
TXN000285,CLI0093,2022-08-26 03:54:00,-6113.99,EUR,1.0,-6113.99,Virement international,Credit Immobilier,Marseille-Vieux-Port,Debit,Complete,786.0,Premium,8608.56,,True,False,True,-0.41126534263543085,False,1.2404087593014905,False,2022.0,8.0,3.0,Friday,-6113.99,0.0,Low,33736.19,20,-615.3765,8,0.05572755417956656
TXN001416,CLI0063,2022-09-25 11:46:00,-2189.42,USD,1.08,-2027.24,Remboursement credit,Credit Consommation,Paris-Centre,Debit,Complete,645.0,Risque,48042.61,,False,False,False,-0.1375559235497418,False,0.11462984324678945,False,2022.0,9.0,3.0,Sunday,-2027.2407407407406,0.0007407407406390121,Medium,-124777.46000000002,20,6837.2570000000005,8,0.06578947368421052
TXN000900,CLI0014,2022-07-20 01:41:00,1178.44,EUR,1.0,1178.44,Interets,Credit Consommation,Marseille-Vieux-Port,Credit,Complete,645.0,Standard,20194.34,,False,False,False,0.09732713476287051,False,0.11462984324678945,False,2022.0,7.0,3.0,Wednesday,1178.44,0.0,Medium,-85472.92000000001,12,7360.828333333335,5,0.05572755417956656
TXN000166,CLI0002,2023-07-07 03:08:00,-61.9,EUR,1.0,-61.9,Paiement CB,Compte Epargne,Lyon-Part-Dieu,Debit,Complete,606.0,Standard,4571.98,,False,False,False,0.010822692016596752,False,-0.19675581438536194,False,2023.0,7.0,3.0,Friday,-61.9,0.0,Medium,13138.46,12,-403.41166666666663,6,0.04013377926421405
TXN000348,CLI0087,2022-01-11 02:52:00,478.72,EUR,1.0,478.72,Virement,Compte Epargne,Toulouse-Capitole,Credit,Complete,607.0,Standard,13228.29,,False,False,False,0.04852689557166272,False,-0.1887715667537683,False,2022.0,1.0,1.0,Tuesday,478.72,0.0,Medium,12931.970000000001,13,-380.85,7,0.06806282722513089
TXN000299,CLI0130,2022-01-09 16:47:00,193.29,MAD,10.85,17.81,Depot especes,Credit Auto,Lyon-Part-Dieu,Credit,En attente,586.0,Standard,39075.97,,False,False,False,0.028620286824811922,False,-0.35644076701723443,False,2022.0,1.0,1.0,Sunday,17.814746543778803,-0.004746543778804124,Medium,216192.34,14,-15065.965714285714,8,0.04013377926421405
TXN000536,CLI0097,2023-07-14 13:11:00,1689.65,EUR,1.0,1689.65,Prelevement,Credit Immobilier,Lille-Grand-Place,Credit,Complete,645.0,Risque,41630.96,,False,False,False,0.13298021067457425,False,0.11462984324678945,False,2023.0,7.0,3.0,Friday,1689.65,0.0,Medium,14861.48,8,1407.9125000000001,5,0.04205607476635514
TXN000230,CLI0005,2024-01-06 15:34:00,-2355.23,USD,1.08,-2180.77,Remboursement credit,PEA,Lille-Grand-Place,Debit,Complete,694.0,Standard,9072.81,,False,False,False,-0.14911993152478062,False,0.505857977194877,False,2024.0,1.0,1.0,Saturday,-2180.7685185185182,-0.0014814814817327715,Medium,13259.31,9,-708.2766666666666,6,0.04205607476635514
TXN001884,CLI0039,2024-10-09 06:59:00,239.24,EUR,1.0,239.24,Retrait DAB,Credit Auto,Lille-Grand-Place,Credit,Complete,631.0,Standard,30927.02,,False,False,False,0.03182495582217658,False,0.002850376404478692,False,2024.0,10.0,4.0,Wednesday,239.24,0.0,Medium,22940.620000000003,13,505.83076923076925,7,0.04205607476635514
TXN001852,CLI0085,2024-10-02 03:29:00,-834.35,EUR,1.0,-834.35,Interets,Compte Epargne,Toulouse-Capitole,Debit,Complete,390.0,Risque,47996.79,,False,False,False,-0.043049920976098124,False,-1.9213533028095848,False,2024.0,10.0,4.0,Wednesday,-834.35,0.0,High,30829.010000000002,16,-724.453125,8,0.06806282722513089
TXN001719,CLI0044,,-2607.29,MAD,10.85,-240.3,Remboursement credit,Credit Immobilier,Lyon-Part-Dieu,Debit,Complete,469.0,Risque,4581.29,,False,False,False,-0.16669923223154307,False,-1.2905977399136885,False,,,,,-240.30322580645162,0.0032258064516099694,High,24516.690000000002,14,100.59785714285711,6,0.04013377926421405
TXN001880,CLI0136,2024-06-03 05:09:00,-2157.53,EUR,1.0,-2157.53,Remboursement credit,Livret A,Paris-Centre,Debit,Rejete,590.0,Standard,10045.16,,False,False,False,-0.13533183444580366,False,-0.32450377649085993,False,2024.0,6.0,2.0,Monday,-2157.53,0.0,Medium,18775.199999999997,11,-1375.2581818181818,7,0.06578947368421052
TXN000042,CLI0119,2022-08-27 04:02:00,0.0,EUR,1.0,-474.21,Paiement CB,Credit Auto,Bordeaux-Meriadeck,Debit,Complete,793.0,Premium,11816.52,,False,False,False,0.015139754278552624,False,1.296298492722646,False,2022.0,8.0,3.0,Saturday,0.0,-474.21,Low,26125.79,17,372.50529411764705,6,0.04519774011299435
TXN000869,CLI0045,2024-11-25 05:27:00,731.36,CHF,0.97,753.98,Remboursement credit,Credit Immobilier,Bordeaux-Meriadeck,Credit,Complete,645.0,Standard,31608.91,,False,False,False,0.06614664694259215,False,0.11462984324678945,False,2024.0,11.0,4.0,Monday,753.979381443299,0.0006185567010561499,Medium,24235.3,17,-630.9223529411764,7,0.04519774011299435
TXN000749,CLI0026,2023-02-04 22:09:00,2616.08,EUR,1.0,2616.08,Remboursement credit,Compte Courant,Lille-Grand-Place,Credit,Complete,699.0,Standard,39861.36,,False,False,False,0.19759177757835097,False,0.5457792153528452,False,2023.0,2.0,1.0,Saturday,2616.08,0.0,Medium,27174.649999999998,15,-824.6553333333334,7,0.04205607476635514
TXN001987,CLI0119,2023-04-01 12:54:00,-67.08,EUR,1.0,-67.08,Prelevement,Compte Courant,Bordeaux-Meriadeck,Debit,En attente,645.0,Premium,7263.95,,False,False,False,0.010461425740071204,False,0.11462984324678945,False,2023.0,4.0,2.0,Saturday,-67.08,0.0,Medium,26125.79,17,372.50529411764705,6,0.04519774011299435
TXN001887,CLI0115,2024-12-07 02:20:00,322.78,CHF,0.97,332.76,Prelevement,PEA,Toulouse-Capitole,Credit,Complete,645.0,Standard,16553.33,,False,False,False,0.03765124631270635,False,0.11462984324678945,False,2024.0,12.0,4.0,Saturday,332.7628865979381,-0.0028865979381293982,Medium,10488.029999999999,10,65.559,7,0.06806282722513089
TXN001612,CLI0101,2022-06-27 22:05:00,5691.82,EUR,1.0,5691.82,Virement international,Credit Consommation,Marseille-Vieux-Port,Credit,Rejete,655.0,Standard,179.12,,True,False,True,0.41210164965570395,False,0.1944723195627257,False,2022.0,6.0,2.0,Monday,5691.82,0.0,Medium,18511.6,12,737.9666666666667,8,0.05572755417956656
TXN001568,CLI0072,2023-06-21 03:39:00,-66.73,EUR,1.0,-66.73,Paiement CB,Compte Courant,Marseille-Vieux-Port,Debit,Complete,606.0,Standard,34881.03,,False,False,False,0.010485835623620226,False,-0.19675581438536194,False,2023.0,6.0,2.0,Wednesday,-66.73,0.0,Medium,30859.34,16,178.84249999999997,7,0.05572755417956656
TXN000447,CLI0091,2023-07-29 00:21:00,2951.68,MAD,10.85,272.04,Prelevement,Credit Immobilier,Nantes-Commerce,Credit,Complete,442.0,Risque,19539.36,,False,False,False,0.22099736877564322,False,-1.5061724259667164,False,2023.0,7.0,3.0,Saturday,272.0442396313364,-0.004239631336361072,High,322134.17999999993,15,20170.012000000002,7,0.085
TXN001472,CLI0143,2023-08-15 17:55:00,-27.76,EUR,1.0,-27.76,Paiement CB,Compte Courant,Lyon-Part-Dieu,Debit,Complete,782.0,Premium,39939.42,,False,False,False,0.01320370180049293,False,1.208471768775116,False,2023.0,8.0,3.0,Tuesday,-27.76,0.0,Low,9324.15,8,840.70375,5,0.04013377926421405
TXN000350,CLI0127,2024-11-27 09:12:00,149.15,EUR,1.0,149.15,Interets,Credit Consommation,Nice-Massena,Credit,Complete,691.0,Standard,33733.82,,False,False,False,0.025541851796657928,False,0.4819052343000962,False,2024.0,11.0,4.0,Wednesday,149.15,0.0,Medium,32951.009999999995,20,123.45549999999999,8,0.07633587786259542
TXN000046,CLI0006,2023-05-14 04:50:00,-1715.51,USD,1.08,-1588.44,Virement,Credit Consommation,Toulouse-Capitole,Debit,Complete,620.0,Standard,40671.34,,False,False,False,-0.10450424379911971,False,-0.08497634754305118,False,2023.0,5.0,2.0,Sunday,-1588.435185185185,-0.004814814815063073,Medium,21467.420000000002,16,-157.87375,6,0.06806282722513089
TXN001997,CLI0003,2023-08-24 17:23:00,-2248.8,EUR,1.0,-2248.8,Depot especes,Credit Immobilier,Lyon-Part-Dieu,Debit,Complete,587.0,Standard,28434.22,,False,False,False,-0.14169723465014472,False,-0.3484565193856408,False,2023.0,8.0,3.0,Thursday,-2248.8,0.0,Medium,20457.45,13,-777.8269230769231,7,0.04013377926421405
TXN000109,CLI0013,2024-05-06 07:55:00,453.11,CHF,0.97,467.12,Paiement CB,PEA,Toulouse-Capitole,Credit,Complete,645.0,Risque,8051.19,,False,False,False,0.04674078952111846,False,0.11462984324678945,False,2024.0,5.0,2.0,Monday,467.1237113402062,-0.0037113402062232126,Medium,29735.53,16,131.331875,8,0.06806282722513089
TXN001642,CLI0114,2022-12-29 05:40:00,120.19,EUR,1.0,120.19,Remboursement credit,PEA,Nantes-Commerce,Credit,En attente,838.0,Premium,15824.84,,False,False,False,0.023522108289287295,False,1.655589636144359,False,2022.0,12.0,4.0,Thursday,120.19,0.0,Low,16890.920000000002,9,-1058.3044444444445,7,0.085
TXN001686,CLI0100,2024-07-17 12:37:00,361.81,EUR,1.0,361.81,Paiement CB,Assurance Vie,Lille-Grand-Place,Credit,Complete,645.0,Standard,47142.8,,False,False,False,0.04037329704104461,False,0.11462984324678945,False,2024.0,7.0,3.0,Wednesday,361.81,0.0,Medium,32263.120000000003,21,-122.9685714285714,7,0.04205607476635514
TXN000030,CLI0112,2022-07-25 14:10:00,2097.3,USD,1.08,1941.94,Prelevement,Compte Courant,Marseille-Vieux-Port,Credit,Complete,636.0,Standard,2900.35,,False,False,False,0.16141075075674408,False,0.04277161456244682,False,2022.0,7.0,3.0,Monday,1941.9444444444446,-0.0044444444445161935,Medium,28989.629999999997,17,190.4158823529412,7,0.05572755417956656
TXN000182,CLI0017,2023-01-18 11:20:00,-631.37,USD,1.08,-584.6,Prelevement,Credit Auto,Bordeaux-Meriadeck,Debit,Complete,645.0,Standard,31991.52,,False,False,False,-0.02889358336815301,False,0.11462984324678945,False,2023.0,1.0,1.0,Wednesday,-584.6018518518518,0.0018518518518249039,Medium,26930.850000000002,20,384.0065,8,0.04519774011299435
TXN000622,CLI0087,2023-08-24 23:45:00,-1201.6,EUR,1.0,-1201.6,Interets,PEA,Toulouse-Capitole,Debit,Complete,607.0,Standard,40007.78,,False,False,False,-0.06866286307146637,False,-0.1887715667537683,False,2023.0,8.0,3.0,Thursday,-1201.6,0.0,Medium,12931.970000000001,13,-380.85,7,0.06806282722513089
TXN001444,CLI0143,2022-08-30 14:48:00,1282.23,EUR,1.0,1282.23,Interets,Credit Auto,Lyon-Part-Dieu,Credit,Complete,782.0,Premium,10873.75,,False,False,False,0.10456571137302237,False,1.208471768775116,False,2022.0,8.0,3.0,Tuesday,1282.23,0.0,Low,9324.15,8,840.70375,5,0.04013377926421405
TXN000635,CLI0114,2024-04-08 06:56:00,-2551.95,CHF,0.97,-2630.88,Virement international,PEA,Nantes-Commerce,Debit,Complete,838.0,Premium,35972.14,,False,False,False,-0.16283968092982032,False,1.655589636144359,False,2024.0,4.0,2.0,Monday,-2630.8762886597938,-0.0037113402063368994,Low,16890.920000000002,9,-1058.3044444444445,7,0.085
TXN000105,CLI0044,2022-03-26 00:05:00,554.6,GBP,0.86,644.88,Virement international,Assurance Vie,Lyon-Part-Dieu,Credit,Complete,469.0,Risque,38371.25,,False,False,False,0.05381895832509102,False,-1.2905977399136885,False,2022.0,3.0,1.0,Saturday,644.8837209302326,-0.003720930232589126,High,24516.690000000002,14,100.59785714285711,6,0.04013377926421405
TXN000061,CLI0125,2024-03-20 19:03:00,-23.69,EUR,1.0,-23.69,Paiement CB,Credit Consommation,Lille-Grand-Place,Debit,Complete,810.0,Premium,38231.63,,False,False,False,0.01348755387490586,False,1.4320307024597376,False,2024.0,3.0,1.0,Wednesday,-23.69,0.0,Low,20704.949999999997,15,713.7446666666667,6,0.04205607476635514
TXN000659,CLI0098,2023-03-12 18:53:00,-4180.56,GBP,0.86,-4861.12,Virement international,Livret A,Bordeaux-Meriadeck,Debit,Complete,580.0,Standard,19825.71,,False,False,False,-0.2764230536348923,False,-0.4043462528067962,False,2023.0,3.0,1.0,Sunday,-4861.116279069768,-0.003720930231793318,Medium,25020.480000000003,15,-866.908,8,0.04519774011299435
TXN001108,CLI0110,2023-04-02 18:43:00,-2314.95,EUR,1.0,-2314.95,Depot especes,Credit Consommation,Toulouse-Capitole,Debit,Complete,629.0,Standard,28764.48,,False,False,False,-0.14631070264091012,False,-0.013118118858708559,False,2023.0,4.0,2.0,Sunday,-2314.95,0.0,Medium,15373.79,13,-242.55615384615382,5,0.06806282722513089
TXN000491,CLI0126,2022-05-24 17:14:00,59.76,EUR,1.0,59.76,Interets,Credit Auto,Bordeaux-Meriadeck,Credit,Complete,514.0,Risque,26811.67,,False,False,False,0.01930756753823732,False,-0.9313065964919754,False,2022.0,5.0,2.0,Tuesday,59.76,0.0,High,25406.69,17,-123.30529411764704,8,0.04519774011299435
TXN000316,CLI0055,2023-02-26 17:53:00,2123.09,GBP,0.86,2468.71,Remboursement credit,Compte Epargne,Bordeaux-Meriadeck,Credit,Complete,703.0,Standard,46993.58,,False,False,False,0.16320941046168497,False,0.5777162058792197,False,2023.0,2.0,1.0,Sunday,2468.7093023255816,0.0006976744184612471,Low,-83583.67000000001,16,6278.191875,8,0.04519774011299435
TXN001475,CLI0092,2024-04-02 14:24:00,-1458.92,EUR,1.0,-1458.92,Depot especes,Credit Immobilier,Nantes-Commerce,Debit,Complete,717.0,Standard,30817.59,,False,False,False,-0.08660900945670845,False,0.6894956727215305,False,2024.0,4.0,2.0,Tuesday,-1458.92,0.0,Low,44551.54,19,-581.2315789473685,6,0.085
